,year,state,district,party,candidatevotes,race_id,clean_namehouse,FEC_ID,clean_namefec,similarity_score
4439,1988,IN,1,DEM,138251,IN1_1988,PETER VISCLOSKY,H4IN01012,PETER VISCLOSKY,1.0
4440,1986,IA,5,DEM,58552,IA5_1986,SCOTT HUGHES,H6IA05081,SCOTT HUGHES,1.0
4441,1976,MO,4,DEM,115955,MO4_1976,IKE SKELTON,H6MO04141,IKE SKELTON,1.0
4442,1994,UT,1,REP,104954,UT1_1994,JAMES HANSEN,H0UT01015,JAMES HANSEN,1.0
4443,2000,CA,8,DEM,181847,CA8_2000,NANCY PELOSI,H8CA05035,NANCY PELOSI,1.0
4444,2000,CA,9,DEM,182352,CA9_2000,BARBARA LEE,H8CA09060,BARBARA LEE,1.0
4445,1982,NC,5,DEM,87819,NC5_1982,STEPHEN NEAL,H6NC05018,STEPHEN NEAL,1.0
4446,2020,UT,1,DEM,104194,UT1_2020,DARREN PARRY,H0UT01213,DARREN PARRY,1.0
4447,1984,IN,4,DEM,82053,IN4_1984,MICHAEL BARNARD,H4IN04016,MICHAEL BARNARD,1.0
4448,1994,TX,30,REP,25848,TX30_1994,LUCY CAIN,H2TX30012,LUCY CAIN,1.0
4449,2020,TX,36,REP,222712,TX36_2020,BRIAN BABIN,H6TX02079,BRIAN BABIN,1.0
4450,2020,UT,1,REP,237988,UT1_2020,BLAKE MOORE,H0UT01205,BLAKE MOORE,1.0
4451,2000,CA,10,OTHER,9527,CA10_2000,VALERIE JANLOIS,H6CA10112,VALERIE JANLOIS,1.0
4452,2000,CA,11,REP,120635,CA11_2000,RICHARD POMBO,H2CA11051,RICHARD POMBO,1.0
4453,2000,CA,10,DEM,160429,CA10_2000,ELLEN TAUSCHER,H6CA10088,ELLEN TAUSCHER,1.0
4454,2020,TX,34,DEM,111439,TX34_2020,FILEMON VELA,H2TX27190,FILEMON VELA,1.0
4455,2020,TX,34,REP,84119,TX34_2020,REY GONZALEZ,H6TX34031,REY GONZALEZ,1.0
4456,2020,TX,35,DEM,176373,TX35_2020,LLOYD DOGGETT,H4TX10028,LLOYD DOGGETT,1.0
4457,1994,TX,30,DEM,73166,TX30_1994,EDDIE JOHNSON,H2TX00015,EDDIE JOHNSON,1.0
4458,2020,TX,33,DEM,105317,TX33_2020,MARC VEASEY,H2TX33073,MARC VEASEY,1.0
4459,2020,TX,32,REP,157867,TX32_2020,GENEVIEVE COLLINS,H0TX32087,GENEVIEVE COLLINS,1.0
4460,1988,IN,2,DEM,116915,IN2_1988,PHILIP SHARP,H6IN10059,PHILIP SHARP,1.0
4461,2020,TX,32,DEM,178542,TX32_2020,COLIN ALLRED,H8TX32098,COLIN ALLRED,1.0
4462,1976,MO,5,REP,41681,MO5_1976,JOANNE COLLINS,H2MO05170,JOANNE COLLINS,1.0
4463,2000,CA,12,DEM,158404,CA12_2000,TOM LANTOS,H0CA11022,TOM LANTOS,1.0
4464,1982,NC,5,REP,57083,NC5_1982,ANNE BAGNAL,H0NC05060,ANNE BAGNAL,1.0
4465,1988,IN,3,REP,116309,IN3_1988,JOHN HILER,H0IN03024,JOHN HILER,1.0
4466,2020,TX,32,IND,2332,TX32_2020,JASON SIGMON,H0TX32111,JASON SIGMON,1.0
4467,2020,TX,33,IND,8071,TX33_2020,CARLOS QUINTANILLA,H2TX06186,CARLOS QUINTANILLA,1.0
4468,2020,TX,33,REP,39638,TX33_2020,FABIAN VASQUEZ,H0TX33010,FABIAN VASQUEZ,1.0
4469,2020,TX,31,REP,212695,TX31_2020,JOHN CARTER,H2TX31044,JOHN CARTER,1.0
4470,2000,CA,13,DEM,129012,CA13_2000,FORTNEY STARK,H6CA09023,FORTNEY STARK,1.0
4471,2000,CA,11,DEM,79539,CA11_2000,TOM SANTOS,H0CA11253,TOM SANTOS,1.0
4472,1976,MO,5,DEM,100876,MO5_1976,RICHARD BOLLING,H6MO05023,RICHARD BOLLING,1.0
4473,2020,TX,30,DEM,204928,TX30_2020,EDDIE JOHNSON,H2TX00015,EDDIE JOHNSON,1.0
4474,1994,TX,29,REP,15952,TX29_1994,HAROLD EIDE,H4TX29010,HAROLD EIDE,1.0
4475,2020,TX,29,DEM,111305,TX29_2020,SYLVIA GARCIA,H8TX29052,SYLVIA GARCIA,1.0
4476,2020,TX,31,DEM,176293,TX31_2020,DONNA IMAM,H0TX31097,DONNA IMAM,1.0
4477,1986,IA,5,REP,85025,IA5_1986,JIM LIGHTFOOT,H4IA05078,JIM LIGHTFOOT,1.0
4478,1988,IN,3,DEM,97934,IN3_1988,THOMAS WARD,H2IN03053,THOMAS WARD,1.0
4479,1976,MO,6,REP,120969,MO6_1976,E COLEMAN,H6MO06013,E COLEMAN,1.0
4480,2000,CA,14,DEM,161720,CA14_2000,ANNA ESHOO,H8CA12098,ANNA ESHOO,1.0
4481,1994,TX,29,DEM,44102,TX29_1994,GENE GREEN,H2TX29030,GENE GREEN,1.0
4482,2000,CA,15,DEM,128545,CA15_2000,MIKE HONDA,H0CA15148,MIKE HONDA,1.0
4483,2020,TX,28,DEM,137494,TX28_2020,HENRY CUELLAR,H2TX23082,HENRY CUELLAR,1.0
4484,2020,TX,28,REP,91925,TX28_2020,SANDRA WHITTEN,H0TX28069,SANDRA WHITTEN,1.0
4485,2000,CA,17,DEM,143219,CA17_2000,SAM FARR,H4CA17021,SAM FARR,1.0
4486,2000,CA,16,DEM,115118,CA16_2000,ZOE LOFGREN,H4CA16049,ZOE LOFGREN,1.0
4487,2000,CA,18,DEM,121003,CA18_2000,GARY CONDIT,H0CA15031,GARY CONDIT,1.0
4488,2000,CA,17,REP,51557,CA17_2000,CLINT ENGLER,H0CA17078,CLINT ENGLER,1.0
4489,2020,TX,26,REP,261963,TX26_2020,MICHAEL BURGESS,H2TX26093,MICHAEL BURGESS,1.0
4490,2020,TX,27,REP,172305,TX27_2020,MICHAEL CLOUD,H8TX27049,MICHAEL CLOUD,1.0
4491,2020,TX,25,REP,220088,TX25_2020,ROGER WILLIAMS,H2TX33040,ROGER WILLIAMS,1.0
4492,2020,TX,25,DEM,165697,TX25_2020,JULIE OLIVER,H8TX25159,JULIE OLIVER,1.0
4493,2000,CA,19,REP,144517,CA19_2000,GEORGE RADANOVICH,H2CA19054,GEORGE RADANOVICH,1.0
4494,2000,CA,19,DEM,70578,CA19_2000,DANIEL ROSENBERG,H0CA19090,DANIEL ROSENBERG,1.0
4495,1982,NC,4,DEM,70369,NC4_1982,IKE ANDREWS,H6NC04011,IKE ANDREWS,1.0
4496,2020,TX,24,DEM,163326,TX24_2020,CANDACE VALENZUELA,H0TX24175,CANDACE VALENZUELA,1.0
4497,2020,TX,24,IND,2909,TX24_2020,MARK BAUER,H0TX24266,MARK BAUER,1.0
4498,2000,CA,20,DEM,66235,CA20_2000,CALVIN DOOLEY,H0CA17045,CALVIN DOOLEY,1.0
4499,2020,TX,26,DEM,161009,TX26_2020,CAROL IANNUZZI,H0TX26121,CAROL IANNUZZI,1.0
4500,1976,MO,6,DEM,83755,MO6_1976,MORGAN MAXFIELD,H6MO06120,MORGAN MAXFIELD,1.0
4501,2000,CA,20,REP,57563,CA20_2000,RICH RODRIGUEZ,H0CA20064,RICH RODRIGUEZ,1.0
4502,1982,NC,3,REP,39046,NC3_1982,EUGENE MCDANIEL,H2NC03012,EUGENE MCDANIEL,1.0
4503,1984,IN,5,DEM,66631,IN5_1984,ALLEN MAXWELL,H2IN05017,ALLEN MAXWELL,1.0
4504,1994,TX,28,DEM,73986,TX28_1994,FRANK TEJEDA,H2TX28016,FRANK TEJEDA,1.0
4505,1986,IA,4,DEM,107271,IA4_1986,NEAL SMITH,H6IA04043,NEAL SMITH,1.0
4506,2020,TX,23,DEM,137693,TX23_2020,GINA JONES,H8TX23121,GINA JONES,1.0
4507,2000,CA,21,REP,142539,CA21_2000,WILLIAM THOMAS,H8CA18020,WILLIAM THOMAS,1.0
4508,2000,CA,22,DEM,135538,CA22_2000,LOIS CAPPS,H8CA22089,LOIS CAPPS,1.0
4509,2020,TX,22,REP,210259,TX22_2020,TROY NEHLS,H0TX22302,TROY NEHLS,1.0
4510,2020,TX,22,DEM,181998,TX22_2020,SRI KULKARNI,H8TX22313,SRI KULKARNI,1.0
4511,1994,TX,27,DEM,65325,TX27_1994,SOLOMON ORTIZ,H2TX27026,SOLOMON ORTIZ,1.0
4512,2000,CA,23,REP,119479,CA23_2000,ELTON GALLEGLY,H6CA21028,ELTON GALLEGLY,1.0
4513,1988,IN,4,DEM,80915,IN4_1988,JILL LONG,H6IN05026,JILL LONG,1.0
4514,2000,CA,23,DEM,89918,CA23_2000,MICHAEL CASE,H0CA23050,MICHAEL CASE,1.0
4515,1982,NC,3,DEM,68936,NC3_1982,CHARLES WHITLEY,H6NC03039,CHARLES WHITLEY,1.0
4516,2000,CA,22,OTHER,2490,CA22_2000,RICHARD PORTER,H6CA22109,RICHARD PORTER,1.0
4517,2000,CA,23,OTHER,6473,CA23_2000,CARY SAVITCH,H0CA23084,CARY SAVITCH,1.0
4518,2010,ME,1,DEM,169114,ME1_2010,CHELLIE PINGREE,H8ME01120,CHELLIE PINGREE,1.0
4519,2010,ME,1,REP,128501,ME1_2010,DEAN SCONTRAS,H8ME01179,DEAN SCONTRAS,1.0
4520,2020,TX,21,DEM,205780,TX21_2020,WENDY DAVIS,H0TX21148,WENDY DAVIS,1.0
4521,1994,TX,26,REP,135398,TX26_1994,RICHARD ARMEY,H4TX26016,RICHARD ARMEY,1.0
4522,1994,TX,27,REP,44693,TX27_1994,EROL STONE,H4TX27022,EROL STONE,1.0
4523,2020,TX,20,DEM,175078,TX20_2020,JOAQUIN CASTRO,H2TX35011,JOAQUIN CASTRO,1.0
4524,2020,TX,20,REP,89628,TX20_2020,MAURO GARZA,H8TX21331,MAURO GARZA,1.0
4525,2020,TX,21,REP,235740,TX21_2020,CHIP ROY,H8TX21307,CHIP ROY,1.0
4526,1976,MO,7,REP,133656,MO7_1976,GENE TAYLOR,H6MO07045,GENE TAYLOR,1.0
4527,2000,CA,25,REP,138628,CA25_2000,HOWARD MCKEON,H2CA25036,HOWARD MCKEON,1.0
4528,2000,CA,24,DEM,155398,CA24_2000,BRAD SHERMAN,H6CA24113,BRAD SHERMAN,1.0
4529,2000,CA,24,REP,70169,CA24_2000,JERRY DOYLE,H0CA24082,JERRY DOYLE,1.0
4530,1988,IN,5,REP,90163,IN5_1988,PATRICIA WILLIAMS,H8IN05048,PATRICIA WILLIAMS,1.0
4531,1982,NC,2,REP,34293,NC2_1982,JOHN MARIN,H2NC02063,JOHN MARIN,1.0
4532,2020,TX,18,REP,58033,TX18_2020,WENDELL CHAMPION,H0TX18292,WENDELL CHAMPION,1.0
4533,2020,TX,19,REP,198198,TX19_2020,JODEY ARRINGTON,H6TX19099,JODEY ARRINGTON,1.0
4534,2020,TX,18,DEM,180952,TX18_2020,SHEILA LEE,H4TX18054,SHEILA LEE,1.0
4535,2000,CA,26,DEM,96500,CA26_2000,HOWARD BERMAN,H2CA26026,HOWARD BERMAN,1.0
4536,2020,TX,17,REP,171390,TX17_2020,PETE SESSIONS,H2TX03126,PETE SESSIONS,1.0
4537,1976,MO,8,DEM,132386,MO8_1976,RICHARD ICHORD,H6MO08027,RICHARD ICHORD,1.0
4538,1988,IN,6,REP,192064,IN6_1988,DAN BURTON,H2IN06023,DAN BURTON,1.0
4539,2020,TX,17,LIB,9918,TX17_2020,TED BROWN,H0TX17252,TED BROWN,1.0
4540,2020,TX,18,LIB,4514,TX18_2020,LUKE SPENCER,H8TX18196,LUKE SPENCER,1.0
4541,2000,CA,27,REP,94518,CA27_2000,JAMES ROGAN,H6CA27231,JAMES ROGAN,1.0
4542,2000,CA,28,REP,116557,CA28_2000,DAVID DREIER,H8CA35032,DAVID DREIER,1.0
4543,2000,CA,27,DEM,113708,CA27_2000,ADAM SCHIFF,H0CA27085,ADAM SCHIFF,1.0
4544,2020,TX,16,DEM,154108,TX16_2020,VERONICA ESCOBAR,H8TX16109,VERONICA ESCOBAR,1.0
4545,1984,IN,5,REP,143560,IN5_1984,ELWOOD HILLIS,H6IN05042,ELWOOD HILLIS,1.0
4546,1976,MO,9,DEM,120325,MO9_1976,HAROLD VOLKMER,H6MO09066,HAROLD VOLKMER,1.0
4547,1982,NC,1,DEM,79954,NC1_1982,WALTER JONES,H6NC01025,WALTER JONES,1.0
4548,2000,CA,28,DEM,81804,CA28_2000,JANICE NELSON,H8CA28128,JANICE NELSON,1.0
4549,2000,CA,29,DEM,180295,CA29_2000,HENRY WAXMAN,H6CA24048,HENRY WAXMAN,1.0
4550,1994,TX,24,DEM,65019,TX24_1994,MARTIN FROST,H6TX24057,MARTIN FROST,1.0
4551,1988,IN,6,DEM,71447,IN6_1988,GEORGE HOLLAND,H6IN06024,GEORGE HOLLAND,1.0
4552,1988,IN,7,REP,130578,IN7_1988,JOHN MYERS,H6IN07030,JOHN MYERS,1.0
4553,2020,TX,16,REP,84006,TX16_2020,IRENE ARMENDARIZ-JACKSON,H0TX16106,IRENE ARMENDARIZ-JACKSON,1.0
4554,2020,TX,15,DEM,115605,TX15_2020,VICENTE GONZALEZ,H6TX15162,VICENTE GONZALEZ,1.0
4555,2000,CA,32,DEM,137447,CA32_2000,JULIAN DIXON,H8CA28029,JULIAN DIXON,1.0
4556,2020,TX,14,DEM,118574,TX14_2020,ADRIENNE BELL,H8TX14120,ADRIENNE BELL,1.0
4557,1988,IN,7,DEM,80738,IN7_1988,MARK WATERFILL,H8IN07127,MARK WATERFILL,1.0
4558,2020,TX,12,LIB,11918,TX12_2020,TREY HOLCOMB,H0TX12261,TREY HOLCOMB,1.0
4559,2020,TX,13,DEM,50477,TX13_2020,GUS TRUJILLO,H0TX13152,GUS TRUJILLO,1.0
4560,2020,TX,13,REP,217124,TX13_2020,RONNY JACKSON,H0TX13228,RONNY JACKSON,1.0
4561,2000,CA,32,REP,19924,CA32_2000,KATHY WILLIAMSON,H0CA32069,KATHY WILLIAMSON,1.0
4562,2000,CA,30,DEM,83223,CA30_2000,XAVIER BECERRA,H2CA30143,XAVIER BECERRA,1.0
4563,2000,CA,31,DEM,89600,CA31_2000,HILDA SOLIS,H0CA31087,HILDA SOLIS,1.0
4564,1976,MO,10,DEM,131675,MO10_1976,BILL BURLISON,H6MO10015,BILL BURLISON,1.0
4565,2020,TX,12,REP,233853,TX12_2020,KAY GRANGER,H6TX12060,KAY GRANGER,1.0
4566,2020,TX,12,DEM,121250,TX12_2020,LISA WELCH,H0TX12238,LISA WELCH,1.0
4567,2000,CA,33,DEM,60510,CA33_2000,LUCILLE ROYBAL-ALLARD,H2CA33048,LUCILLE ROYBAL-ALLARD,1.0
4568,1986,IA,3,REP,69386,IA3_1986,JOHN MCINTEE,H6IA03011,JOHN MCINTEE,1.0
4569,1988,IN,8,DEM,141355,IN8_1988,FRANK MCCLOSKEY,H2IN08029,FRANK MCCLOSKEY,1.0
4570,1982,NY,34,DEM,99502,NY34_1982,STANLEY LUNDINE,H6NY39035,STANLEY LUNDINE,1.0
4571,1994,TX,23,DEM,44101,TX23_1994,ROLANDO RIOS,H4TX23054,ROLANDO RIOS,1.0
4572,2020,TX,11,REP,232568,TX11_2020,AUGUST PFLUGER,H0TX11230,AUGUST PFLUGER,1.0
4573,2020,TX,11,DEM,53394,TX11_2020,JON HOGG,H0TX11198,JON HOGG,1.0
4574,2020,TX,10,REP,217216,TX10_2020,MICHAEL MCCAUL,H4TX10093,MICHAEL MCCAUL,1.0
4575,1994,TX,23,REP,73815,TX23_1994,HENRY BONILLA,H2TX23058,HENRY BONILLA,1.0
4576,1984,IN,6,REP,178814,IN6_1984,DAN BURTON,H2IN06023,DAN BURTON,1.0
4577,1982,NY,32,DEM,112189,NY32_1982,JOHN LAFALCE,H6NY36015,JOHN LAFALCE,1.0
4578,1984,PA,18,DEM,149628,PA18_1984,DOUG WALGREN,H6PA18151,DOUG WALGREN,1.0
4579,1992,ME,2,DEM,130824,ME2_1992,PATRICK MCGOWAN,H0ME02026,PATRICK MCGOWAN,1.0
4580,2008,WI,7,DEM,212666,WI7_2008,DAVID OBEY,H6WI07033,DAVID OBEY,1.0
4581,2020,TX,9,REP,49575,TX9_2020,JOHNNY TEAGUE,H0TX09176,JOHNNY TEAGUE,1.0
4582,2000,CA,34,DEM,105980,CA34_2000,GRACE NAPOLITANO,H8CA34068,GRACE NAPOLITANO,1.0
4583,1982,NY,31,DEM,42204,NY31_1982,JAMES MARTIN,H2NY31023,JAMES MARTIN,1.0
4584,2000,CA,35,DEM,100569,CA35_2000,MAXINE WATERS,H4CA23011,MAXINE WATERS,1.0
4585,2000,CA,34,REP,33445,CA34_2000,ROBERT CANALES,H0CA34081,ROBERT CANALES,1.0
4586,2020,TX,8,REP,277327,TX8_2020,KEVIN BRADY,H6TX08100,KEVIN BRADY,1.0
4587,2000,CA,36,DEM,115651,CA36_2000,JANE HARMAN,H2CA27107,JANE HARMAN,1.0
4588,1982,NY,31,REP,121266,NY31_1982,JACK KEMP,H6NY38029,JACK KEMP,1.0
4589,2000,CA,35,REP,12582,CA35_2000,CARL MCGILL,H0CA35096,CARL MCGILL,1.0
4590,1988,IN,8,REP,87321,IN8_1988,JOHN MYERS,H8IN08091,JOHN MYERS,1.0
4591,2020,TX,7,REP,149054,TX7_2020,WESLEY HUNT,H0TX07170,WESLEY HUNT,1.0
4592,2020,TX,8,DEM,97409,TX8_2020,ELIZABETH HERNANDEZ,H0TX08129,ELIZABETH HERNANDEZ,1.0
4593,2020,TX,6,REP,179507,TX6_2020,RON WRIGHT,H8TX06233,RON WRIGHT,1.0
4594,2020,TX,6,DEM,149530,TX6_2020,STEPHEN DANIEL,H0TX06099,STEPHEN DANIEL,1.0
4595,2000,CA,36,REP,111199,CA36_2000,STEVEN KUYKENDALL,H8CA36071,STEVEN KUYKENDALL,1.0
4596,2000,CA,37,DEM,93269,CA37_2000,JUANITA MILLENDER-MCDONALD,H6CA37222,JUANITA MILLENDER-MCDONALD,1.0
4597,1988,IN,9,REP,60946,IN9_1988,FLOYD COATES,H2IN09027,FLOYD COATES,1.0
4598,1992,IL,8,DEM,96419,IL8_1992,SHEILA SMITH,H2IL08062,SHEILA SMITH,1.0
4599,2010,ME,2,REP,119669,ME2_2010,JASON LEVESQUE,H0ME02059,JASON LEVESQUE,1.0
4600,2010,ME,2,DEM,147042,ME2_2010,MICHAEL MICHAUD,H2ME02097,MICHAEL MICHAUD,1.0
4601,2020,TX,5,REP,173836,TX5_2020,LANCE GOODEN,H8TX05144,LANCE GOODEN,1.0
4602,1984,IN,6,LIB,1278,IN6_1984,LINDA DILK,H4IN06060,LINDA DILK,1.0
4603,1994,TX,22,REP,120302,TX22_1994,TOM DELAY,H4TX22023,TOM DELAY,1.0
4604,1984,IN,6,DEM,65772,IN6_1984,HOWARD CAMPBELL,H4IN06011,HOWARD CAMPBELL,1.0
4605,2020,TX,4,OTHER,1306,TX4_2020,TRACY JONES,H0TX04243,TRACY JONES,1.0
4606,2020,TX,5,DEM,100743,TX5_2020,CAROLYN SALTER,H0TX05109,CAROLYN SALTER,1.0
4607,1994,TX,22,IND,4016,TX22_1994,GREGORY PEPPER,H4TX22080,GREGORY PEPPER,1.0
4608,1994,TX,22,DEM,38826,TX22_1994,SCOTT CUNNINGHAM,H4TX22106,SCOTT CUNNINGHAM,1.0
4609,2000,CA,38,DEM,85498,CA38_2000,GERRIE SCHIPSKE,H0CA38066,GERRIE SCHIPSKE,1.0
4610,1988,IN,9,DEM,147193,IN9_1988,LEE HAMILTON,H6IN09036,LEE HAMILTON,1.0
4611,1976,NE,2,DEM,106296,NE2_1976,JOHN CAVANAUGH,H6NE02075,JOHN CAVANAUGH,1.0
4612,2000,CA,39,REP,129294,CA39_2000,EDWARD ROYCE,H6CA39020,EDWARD ROYCE,1.0
4613,2000,CA,39,DEM,64398,CA39_2000,GILL KANEL,H0CA39064,GILL KANEL,1.0
4614,1994,TX,21,REP,165595,TX21_1994,LAMAR SMITH,H6TX21012,LAMAR SMITH,1.0
4615,2020,TX,5,LIB,5834,TX5_2020,KEVIN HALE,H0TX05125,KEVIN HALE,1.0
4616,1982,NY,29,REP,104412,NY29_1982,FRANK HORTON,H6NY34028,FRANK HORTON,1.0
4617,1976,NE,2,REP,88352,NE2_1976,LEE TERRY,H8NE02139,LEE TERRY,1.0
4618,2000,CA,40,REP,151069,CA40_2000,JERRY LEWIS,H8CA37079,JERRY LEWIS,1.0
4619,2020,TX,2,DEM,148374,TX2_2020,SIMA LADJEVARDIAN,H0TX02106,SIMA LADJEVARDIAN,1.0
4620,2020,TX,2,LIB,5524,TX2_2020,ELLIOTT SCHEIRMAN,H0TX02114,ELLIOTT SCHEIRMAN,1.0
4621,2000,CA,41,REP,104695,CA41_2000,GARY MILLER,H8CA41063,GARY MILLER,1.0
4622,1988,IN,10,REP,68978,IN10_1988,JAMES CUMMINGS,H0IN11043,JAMES CUMMINGS,1.0
4623,1988,IA,1,DEM,71280,IA1_1988,BILL GLUBA,H2IA01014,BILL GLUBA,1.0
4624,1986,IA,3,DEM,83504,IA3_1986,DAVID NAGLE,H2IA03028,DAVID NAGLE,1.0
4625,2008,WI,8,REP,164621,WI8_2008,JOHN GARD,H6WI08114,JOHN GARD,1.0
4626,1980,CA,30,DEM,74119,CA30_1980,GEORGE DANIELSON,H6CA30029,GEORGE DANIELSON,1.0
4627,2020,TX,1,DEM,83016,TX1_2020,HANK GILBERT,H0TX01108,HANK GILBERT,1.0
4628,1982,NY,28,REP,70115,NY28_1982,DAVID CROWLEY,H2NY28037,DAVID CROWLEY,1.0
4629,1994,TX,20,DEM,60114,TX20_1994,HENRY GONZALEZ,H6TX20022,HENRY GONZALEZ,1.0
4630,2020,TN,9,DEM,187905,TN9_2020,STEVE COHEN,H6TN09068,STEVE COHEN,1.0
4631,2020,TN,9,REP,48818,TN9_2020,CHARLOTTE BERGMANN,H0TN09061,CHARLOTTE BERGMANN,1.0
4632,2020,TN,9,IND,3962,TN9_2020,DENNIS CLARK,H0TN09111,DENNIS CLARK,1.0
4633,2020,TX,1,REP,219726,TX1_2020,LOUIE GOHMERT,H4TX04039,LOUIE GOHMERT,1.0
4634,2020,TN,8,IND,3763,TN8_2020,JAMES HART,H2TN08077,JAMES HART,1.0
4635,2000,CA,41,DEM,66361,CA41_2000,RODOLFO FAVILA,H0CA41110,RODOLFO FAVILA,1.0
4636,2000,CA,42,REP,53239,CA42_2000,ELIA PIROZZI,H8CA42152,ELIA PIROZZI,1.0
4637,2000,CA,42,DEM,90585,CA42_2000,JOE BACA,H6CA42099,JOE BACA,1.0
4638,1982,NY,27,REP,95290,NY27_1982,GEORGE WORTLEY,H6NY32055,GEORGE WORTLEY,1.0
4639,1984,IN,7,LIB,2810,IN7_1984,BARBARA BOURLAND,H4IN07043,BARBARA BOURLAND,1.0
4640,1984,IN,7,DEM,69097,IN7_1984,ARTHUR SMITH,H4IN07019,ARTHUR SMITH,1.0
4641,1994,TX,19,REP,120641,TX19_1994,LARRY COMBEST,H4TX19011,LARRY COMBEST,1.0
4642,2020,TN,8,REP,227216,TN8_2020,DAVID KUSTOFF,H2TN07103,DAVID KUSTOFF,1.0
4643,2000,CA,43,REP,140201,CA43_2000,KEN CALVERT,H2CA37023,KEN CALVERT,1.0
4644,2000,CA,44,OTHER,4135,CA44_2000,GENE SMITH,H0CA44114,GENE SMITH,1.0
4645,2000,CA,42,LIB,4059,CA42_2000,JOHN BALLARD,H0CA42100,JOHN BALLARD,1.0
4646,2000,CA,45,REP,136275,CA45_2000,DANA ROHRABACHER,H8CA42061,DANA ROHRABACHER,1.0
4647,1976,NE,3,REP,150720,NE3_1976,VIRGINIA SMITH,H6NE03016,VIRGINIA SMITH,1.0
4648,1982,NY,27,DEM,76045,NY27_1982,ELAINE LYTEL,H2NY27039,ELAINE LYTEL,1.0
4649,2000,CA,44,REP,123738,CA44_2000,MARY BONO,H8CA44034,MARY BONO,1.0
4650,2000,CA,46,REP,40928,CA46_2000,GLORIA TUCHMAN,H0CA46010,GLORIA TUCHMAN,1.0
4651,2020,TN,7,REP,245188,TN7_2020,MARK GREEN,H8TN07076,MARK GREEN,1.0
4652,2000,CA,46,OTHER,2440,CA46_2000,LARRY ENGWALL,H8CA46054,LARRY ENGWALL,1.0
4653,2000,CA,45,DEM,71066,CA45_2000,TED CRISELL,H0CA45038,TED CRISELL,1.0
4654,2000,CA,47,LIB,8081,CA47_2000,DAVID NOLAN,H0CA47059,DAVID NOLAN,1.0
4655,2000,CA,47,DEM,83186,CA47_2000,JOHN GRAHAM,H0CA47034,JOHN GRAHAM,1.0
4656,2000,CA,46,DEM,70381,CA46_2000,LORETTA SANCHEZ,H6CA46033,LORETTA SANCHEZ,1.0
4657,2000,CA,48,REP,160627,CA48_2000,DARRELL ISSA,H0CA48024,DARRELL ISSA,1.0
4658,1982,NY,26,REP,101812,NY26_1982,DAVID MARTIN,H0NY30011,DAVID MARTIN,1.0
4659,2000,CA,47,REP,181365,CA47_2000,CHRISTOPHER COX,H8CA40057,CHRISTOPHER COX,1.0
4660,2000,CA,49,REP,105515,CA49_2000,BRIAN BILBRAY,H4CA49032,BRIAN BILBRAY,1.0
4661,2020,TN,6,REP,257572,TN6_2020,JOHN ROSE,H8TN06094,JOHN ROSE,1.0
4662,2020,TN,7,DEM,95839,TN7_2020,KIRAN SREEPADA,H0TN07255,KIRAN SREEPADA,1.0
4663,1982,NY,25,REP,93071,NY25_1982,SHERWOOD BOEHLERT,H2NY25017,SHERWOOD BOEHLERT,1.0
4664,2000,CA,48,DEM,74073,CA48_2000,PETER KOUVELIS,H0CA48016,PETER KOUVELIS,1.0
4665,1984,IN,7,REP,147787,IN7_1984,JOHN MYERS,H6IN07030,JOHN MYERS,1.0
4666,2000,CA,51,REP,172291,CA51_2000,RANDY CUNNINGHAM,H0CA45012,RANDY CUNNINGHAM,1.0
4667,1988,IA,1,REP,112746,IA1_1988,JIM LEACH,H6IA01015,JIM LEACH,1.0
4668,1988,IA,2,DEM,86438,IA2_1988,ERIC TABOR,H6IA02013,ERIC TABOR,1.0
4669,2000,CA,49,DEM,113400,CA49_2000,SUSAN DAVIS,H0CA49055,SUSAN DAVIS,1.0
4670,2000,CA,50,REP,38526,CA50_2000,BOB DIVINE,H6CA50019,BOB DIVINE,1.0
4671,2000,CA,52,DEM,63537,CA52_2000,CRAIG BARKACS,H0CA49022,CRAIG BARKACS,1.0
4672,1982,NY,25,DEM,70793,NY25_1982,ANITA MAXWELL,H2NY25033,ANITA MAXWELL,1.0
4673,2000,CA,52,REP,131345,CA52_2000,DUNCAN HUNTER,H2CA42023,DUNCAN HUNTER,1.0
4674,2000,CA,50,DEM,95191,CA50_2000,BOB FILNER,H2CA50034,BOB FILNER,1.0
4675,2020,TN,4,REP,223802,TN4_2020,SCOTT DESJARLAIS,H0TN04195,SCOTT DESJARLAIS,1.0
4676,2000,CO,1,DEM,141831,CO1_2000,DIANA DEGETTE,H6CO01141,DIANA DEGETTE,1.0
4677,1994,TX,18,REP,28153,TX18_1994,JERRY BURLEY,H4TX18047,JERRY BURLEY,1.0
4678,2020,TN,3,DEM,97687,TN3_2020,MEG GORMAN,H0TN03452,MEG GORMAN,1.0
4679,2020,TN,4,DEM,111908,TN4_2020,CHRISTOPHER HALE,H8TN04107,CHRISTOPHER HALE,1.0
4680,1988,IA,2,REP,113543,IA2_1988,THOMAS TAUKE,H8IA02019,THOMAS TAUKE,1.0
4681,2020,TN,3,REP,215571,TN3_2020,CHARLES FLEISCHMANN,H0TN03254,CHARLES FLEISCHMANN,1.0
4682,2020,TN,2,DEM,109684,TN2_2020,RENEE HOYOS,H8TN02176,RENEE HOYOS,1.0
